ID,Date,Variety,Ripe,Part-ripe,Unripe,Flower,Fruit-width,Fruit-height,Mass,Yield/plant,Crop-composition,Plant-height,ExG
AF2,20250522,Sonsation,0,0,9,3,[],[],[],0.0,0.0,354.0,48.23765628013692
AF2,20250524,Sonsation,0,0,12,0,[],[],[],0.0,0.0,412.0,40.23334240523642
AF2,20250526,Sonsation,0,0,14,4,[],[],[],0.0,0.0,389.0,54.79887727396546
AF2,20250528,Sonsation,0,0,13,2,[],[],[],0.0,0.0,786.0,80.6233660450144
AF2,20250601,Sonsation,1,0,5,2,[28.0],[55.0],[24609.561332140525],24609.561332140525,0.125,788.0,68.14055996109107
AF2,20250607,Sonsation,0,0,4,1,[],[],[],0.0,0.0,817.0,68.59537496867554
AF2,20250609,Sonsation,0,0,6,2,[],[],[],0.0,0.0,802.0,65.0700688050417
AF2,20250611,Sonsation,0,0,6,1,[],[],[],0.0,0.0,786.0,39.613688523575625
AF2,20250615,Sonsation,0,0,11,1,[],[],[],0.0,0.0,823.0,71.18817302475054
AF2,20250617,Sonsation,0,0,13,1,[],[],[],0.0,0.0,779.0,70.00360333873599
AF2,20250619,Sonsation,0,0,1,0,[],[],[],0.0,0.0,796.0,66.35614400074365
AF2,20250625,Sonsation,3,0,0,0,"[67.0, 59.0, 94.0]","[74.0, 58.0, 74.0]","[189586.0793292772, 115227.76469936242, 373175.00489050866]",677988.8489191483,1.0,801.0,53.40942826341665
AF20,20250516,Favori,0,0,2,15,[],[],[],0.0,0.0,261.0,51.49319866400698
AF20,20250518,Favori,0,0,1,10,[],[],[],0.0,0.0,429.0,49.43435793737637
AF20,20250520,Favori,0,0,5,5,[],[],[],0.0,0.0,401.0,52.053493728269714
AF20,20250522,Favori,0,0,15,9,[],[],[],0.0,0.0,423.0,47.89408974522816
AF20,20250524,Favori,0,0,19,7,[],[],[],0.0,0.0,461.0,51.334761548823295
AF20,20250526,Favori,0,0,26,7,[],[],[],0.0,0.0,411.0,49.24590074002264
AF20,20250528,Favori,0,0,27,4,[],[],[],0.0,0.0,671.0,80.90553060375822
AF20,20250601,Favori,1,0,6,1,[49.0],[62.0],[84958.91741709423],84958.91741709423,0.125,600.0,66.22274418821641
AF20,20250607,Favori,4,1,7,2,"[80.0, 54.0, 65.0, 48.0]","[58.0, 73.0, 80.0, 61.0]","[211852.25339727648, 121488.59233882396, 192904.26090592524, 80211.64628627918]",606456.752928305,0.2857142857142857,757.0,59.12670473032708
AF20,20250609,Favori,3,2,5,1,"[82.0, 82.0, 49.0]","[87.0, 55.0, 22.0]","[333865.9105882704, 211064.65611902153, 30146.712631872142]",575077.279339164,0.2727272727272727,752.0,74.34753175727757
AF20,20250615,Favori,1,0,4,2,[60.0],[58.0],[119166.89253596803],119166.89253596804,0.1428571428571428,720.0,74.33170689957771
AF20,20250618,Favori,0,0,3,2,[],[],[],0.0,0.0,755.0,68.66793790043734
AF20,20250620,Favori,0,0,7,4,[],[],[],0.0,0.0,869.0,50.823147269919495
AF22,20250516,17_100_06,0,0,8,0,[],[],[],0.0,0.0,375.0,39.936340504442825
AF22,20250518,17_100_06,0,1,6,0,[],[],[],0.0,0.0,349.0,45.471742033190864
AF22,20250520,17_100_06,0,1,1,0,[],[],[],0.0,0.0,379.0,39.10803698537178
AF22,20250522,17_100_06,1,0,1,0,[77.0],[74.0],[250402.28655452986],250402.28655452983,0.5,352.0,35.13985559917019
AF22,20250524,17_100_06,2,0,2,0,"[53.0, 76.0]","[61.0, 67.0]","[97792.75799399227, 220865.1057293072]",318657.86372329947,0.5,401.0,34.20758504714234
AF22,20250526,17_100_06,0,0,2,0,[],[],[],0.0,0.0,332.0,32.49278221013712
AF22,20250528,17_100_06,0,0,3,0,[],[],[],0.0,0.0,714.0,64.86041580843036
AF22,20250601,17_100_06,0,0,4,5,[],[],[],0.0,0.0,764.0,55.21638161626093
AF22,20250607,17_100_06,0,0,5,6,[],[],[],0.0,0.0,812.0,45.18990769008562
AF22,20250609,17_100_06,0,0,5,4,[],[],[],0.0,0.0,792.0,51.78352800308605
AF22,20250615,17_100_06,0,0,4,12,[],[],[],0.0,0.0,711.0,67.92502733723481
AF22,20250618,17_100_06,0,0,8,12,[],[],[],0.0,0.0,833.0,58.561877527254445
AF22,20250620,17_100_06,0,1,6,16,[],[],[],0.0,0.0,790.0,59.67952990182337
AF24,20250516,17_100_06,1,1,5,1,[54.0],[59.0],[98189.41024644676],98189.41024644676,0.125,343.0,39.49370803805104
AF24,20250518,17_100_06,2,0,6,0,"[61.0, 59.0]","[62.0, 49.0]","[131666.86035360582, 97347.5943149786]",229014.45466858445,0.25,285.0,51.51641441306455
AF24,20250520,17_100_06,0,0,4,0,[],[],[],0.0,0.0,464.0,37.026992631666005
AF24,20250522,17_100_06,0,0,3,0,[],[],[],0.0,0.0,444.0,43.4905556462905
AF24,20250524,17_100_06,0,0,3,1,[],[],[],0.0,0.0,383.0,41.53893829383065
AF24,20250526,17_100_06,0,0,1,1,[],[],[],0.0,0.0,340.0,30.10010330209133
AF24,20250528,17_100_06,0,0,1,5,[],[],[],0.0,0.0,834.0,68.26816945661223
AF24,20250601,17_100_06,0,0,0,5,[],[],[],0.0,0.0,835.0,52.92546564321265
AF24,20250607,17_100_06,0,0,1,8,[],[],[],0.0,0.0,870.0,57.40290792186296
AF24,20250609,17_100_06,0,0,1,12,[],[],[],0.0,0.0,933.0,59.925947192886994
AF24,20250615,17_100_06,0,0,4,15,[],[],[],0.0,0.0,643.0,61.03150851807976
AF24,20250618,17_100_06,0,0,7,8,[],[],[],0.0,0.0,639.0,72.46591638153487
AF24,20250620,17_100_06,0,0,10,9,[],[],[],0.0,0.0,760.0,67.74465649234583
AF26,20250516,17_100_06,0,0,0,6,[],[],[],0.0,0.0,430.0,45.11516138443029
AF26,20250518,17_100_06,0,0,0,6,[],[],[],0.0,0.0,382.0,43.0846872760429
AF26,20250520,17_100_06,0,0,1,8,[],[],[],0.0,0.0,403.0,41.40672837964046
AF26,20250522,17_100_06,0,0,2,7,[],[],[],0.0,0.0,421.0,38.02767065319598
AF26,20250524,17_100_06,0,0,7,5,[],[],[],0.0,0.0,375.0,35.9770704365956
AF26,20250526,17_100_06,0,0,6,0,[],[],[],0.0,0.0,453.0,32.29549978164734
AF26,20250528,17_100_06,0,0,9,0,[],[],[],0.0,0.0,827.0,56.2801386211998
AF26,20250601,17_100_06,0,0,9,0,[],[],[],0.0,0.0,885.0,50.799418016812645
AF26,20250607,17_100_06,1,0,2,3,[55.0],[65.0],[112218.34408469692],112218.34408469692,0.1666666666666666,775.0,38.419809642638185
AF26,20250609,17_100_06,1,1,1,2,[62.0],[79.0],[173314.77613866204],173314.77613866204,0.2,775.0,39.19319908320313
